,Unnamed: 0,Close,High,Low,Open,time,volume,MA_20,MA_200,ATR,ExpMA,kelt_upper,kelt_lower
568,568,110.105,110.105,110.105,110.105,2004-03-02 05:00:00,2,107.42750000000005,111.12207500000002,0.0,107.9675127198459,107.9675127198459,107.9675127198459
569,569,110.045,110.045,110.045,110.045,2004-03-03 05:00:00,2,107.64850000000006,111.08312500000002,0.0,108.16536865128916,108.16536865128916,108.16536865128916
570,570,111.055,111.055,111.055,111.055,2004-03-04 05:00:00,2,107.92500000000004,111.04822500000002,0.0,108.44057163688066,108.44057163688066,108.44057163688066
571,571,112.06,112.06,112.06,112.06,2004-03-05 05:00:00,2,108.25925000000004,111.01782500000003,0.0,108.78527910003488,108.78527910003488,108.78527910003488
572,572,112.04,112.04,112.04,112.04,2004-03-07 05:00:00,2,108.59200000000003,110.98402500000003,0.0,109.09525251907918,109.09525251907918,109.09525251907918
573,573,111.175,111.175,111.175,111.175,2004-03-08 05:00:00,2,108.87775000000003,110.94765000000002,0.0,109.29332370773831,109.29332370773831,109.29332370773831
574,574,111.335,111.335,111.335,111.335,2004-03-09 05:00:00,2,109.16900000000003,110.91152500000003,0.0,109.48776906890609,109.48776906890609,109.48776906890609
575,575,110.775,110.775,110.775,110.775,2004-03-10 05:00:00,2,109.43400000000004,110.87332500000002,0.0,109.61036249091504,109.61036249091504,109.61036249091504
576,576,110.935,110.935,110.935,110.935,2004-03-11 05:00:00,2,109.69700000000003,110.83222500000004,0.0,109.73651844416123,109.73651844416123,109.73651844416123
577,577,110.88,110.88,110.88,110.88,2004-03-12 05:00:00,2,109.89725000000003,110.79270000000004,0.0,109.84542144947922,109.84542144947922,109.84542144947922
578,578,110.73,110.73,110.73,110.73,2004-03-14 05:00:00,2,110.07450000000003,110.75167500000003,0.0,109.9296670257193,109.9296670257193,109.9296670257193
579,579,110.335,110.335,110.335,110.335,2004-03-15 05:00:00,2,110.13775000000003,110.70950000000002,0.0,109.96827016612698,109.96827016612698,109.96827016612698
580,580,108.835,108.835,108.835,108.835,2004-03-16 05:00:00,2,110.12750000000003,110.65862500000003,0.0,109.8603396741149,109.8603396741149,109.8603396741149
581,581,108.295,108.295,108.295,108.295,2004-03-17 05:00:00,2,110.12200000000003,110.60302500000002,0.0,109.71125970515158,109.71125970515158,109.71125970515158
582,582,106.775,106.775,106.775,106.775,2004-03-18 05:00:00,2,110.05250000000004,110.53722500000002,0.0,109.43161592370856,109.43161592370856,109.43161592370856
583,583,106.76,106.76,106.76,106.76,2004-03-19 05:00:00,2,109.93825000000004,110.46955000000001,0.0,109.17717631192679,109.17717631192679,109.17717631192679
584,584,106.81,106.81,106.81,106.81,2004-03-21 05:00:00,2,109.79650000000004,110.40087500000003,0.0,108.95173094888614,108.95173094888614,108.95173094888614
585,585,106.795,106.795,106.795,106.795,2004-03-22 05:00:00,2,109.68825000000004,110.33415000000002,0.0,108.74632800137317,108.74632800137317,108.74632800137317
586,586,106.775,106.775,106.775,106.775,2004-03-23 05:00:00,2,109.57350000000004,110.26707500000003,0.0,108.55858247743286,108.55858247743286,108.55858247743286
587,587,106.245,106.245,106.245,106.245,2004-03-24 05:00:00,2,109.43800000000003,110.19667500000003,0.0,108.33824128910592,108.33824128910592,108.33824128910592
588,588,106.185,106.185,106.185,106.185,2004-03-25 05:00:00,2,109.24200000000003,110.12837500000003,0.0,108.13317069014344,108.13317069014344,108.13317069014344
589,589,105.95,105.95,105.95,105.95,2004-03-26 05:00:00,2,109.03725000000001,110.05675000000002,0.0,107.92524967203455,107.92524967203455,107.92524967203455
590,590,105.85,105.85,105.85,105.85,2004-03-28 05:00:00,2,108.77700000000002,109.99127500000003,0.0,107.7276068461265,107.7276068461265,107.7276068461265
591,591,105.505,105.505,105.505,105.505,2004-03-29 05:00:00,2,108.44925000000003,109.92340000000002,0.0,107.51593000363827,107.51593000363827,107.51593000363827
592,592,105.685,105.685,105.685,105.685,2004-03-30 05:00:00,2,108.13150000000003,109.85617500000002,0.0,107.34155571757749,107.34155571757749,107.34155571757749
593,593,104.295,104.295,104.295,104.295,2004-03-31 05:00:00,2,107.78750000000002,109.78467500000001,0.0,107.05140755399869,107.05140755399869,107.05140755399869
594,594,103.715,103.715,103.715,103.715,2004-04-01 05:00:00,2,107.40650000000002,109.709575,0.0,106.73365445361786,106.73365445361786,106.73365445361786
595,595,104.54,104.54,104.54,104.54,2004-04-02 05:00:00,2,107.09475000000002,109.63645000000001,0.0,106.52473498184473,106.52473498184473,106.52473498184473
596,596,104.52,104.52,104.52,104.52,2004-04-04 05:00:00,2,106.77400000000003,109.563325,0.0,106.33380784071666,106.33380784071666,106.33380784071666
597,597,104.915,104.915,104.915,104.915,2004-04-05 04:00:00,2,106.47575000000002,109.49225,0.0,106.19868328445793,106.19868328445793,106.19868328445793
598,598,105.725,105.725,105.725,105.725,2004-04-06 04:00:00,2,106.22550000000001,109.424775,0.0,106.15357059070004,106.15357059070004,106.15357059070004
599,599,105.255,105.255,105.255,105.255,2004-04-07 04:00:00,2,105.97150000000002,109.35377499999998,0.0,106.0679924392048,106.0679924392048,106.0679924392048
600,600,106.285,106.285,106.285,106.285,2004-04-08 04:00:00,2,105.84400000000001,109.29337499999998,0.0,106.0886598259472,106.0886598259472,106.0886598259472
601,601,106.45,106.45,106.45,106.45,2004-04-09 04:00:00,2,105.75174999999999,109.23519999999999,0.0,106.12307317585699,106.12307317585699,106.12307317585699
602,602,106.31,106.31,106.31,106.31,2004-04-11 04:00:00,2,105.72849999999998,109.17762499999999,0.0,106.14087573053726,106.14087573053726,106.14087573053726
603,603,105.385,105.385,105.385,105.385,2004-04-12 04:00:00,2,105.65974999999999,109.11674999999997,0.0,106.06888756572418,106.06888756572418,106.06888756572418
604,604,106.585,106.585,106.585,106.585,2004-04-13 04:00:00,2,105.64849999999998,109.06137499999997,0.0,106.1180411308933,106.1180411308933,106.1180411308933
605,605,108.655,108.655,108.655,108.655,2004-04-14 04:00:00,2,105.7415,109.01802499999997,0.0,106.35965626128441,106.35965626128441,106.35965626128441
606,606,108.275,108.275,108.275,108.275,2004-04-15 04:00:00,2,105.81649999999999,108.97262499999997,0.0,106.5420699506859,106.5420699506859,106.5420699506859
607,607,107.82,107.82,107.82,107.82,2004-04-16 04:00:00,2,105.89525,108.92454999999997,0.0,106.6637775744301,106.6637775744301,106.6637775744301
608,608,107.74,107.74,107.74,107.74,2004-04-18 04:00:00,2,105.973,108.87657499999997,0.0,106.7662749482939,106.7662749482939,106.7662749482939
609,609,108.445,108.445,108.445,108.445,2004-04-19 04:00:00,2,106.09775000000002,108.83414999999997,0.0,106.92615352464685,106.92615352464685,106.92615352464685
610,610,108.775,108.775,108.775,108.775,2004-04-20 04:00:00,2,106.24400000000003,108.79422499999998,0.0,107.10223414134715,107.10223414134715,107.10223414134715
611,611,109.405,109.405,109.405,109.405,2004-04-21 04:00:00,2,106.43900000000004,108.75847499999998,0.0,107.32154517550457,107.32154517550457,107.32154517550457
612,612,109.415,109.415,109.415,109.415,2004-04-22 04:00:00,2,106.62550000000003,108.72257499999998,0.0,107.52092182545651,107.52092182545651,107.52092182545651
613,613,108.97,108.97,108.97,108.97,2004-04-23 04:00:00,2,106.85925000000002,108.68799999999999,0.0,107.65892927065113,107.65892927065113,107.65892927065113
614,614,108.96,108.96,108.96,108.96,2004-04-25 04:00:00,2,107.12150000000001,108.64914999999999,0.0,107.78284076868435,107.78284076868435,107.78284076868435
615,615,108.595,108.595,108.595,108.595,2004-04-26 04:00:00,2,107.32425,108.608025,0.0,107.86018926690488,107.86018926690488,107.86018926690488
616,616,109.415,109.415,109.415,109.415,2004-04-27 04:00:00,2,107.569,108.57095,0.0,108.00826647958061,108.00826647958061,108.00826647958061
617,617,110.065,110.065,110.065,110.065,2004-04-28 04:00:00,2,107.82650000000001,108.53704999999998,0.0,108.2041458624777,108.2041458624777,108.2041458624777
618,618,109.905,109.905,109.905,109.905,2004-04-29 04:00:00,2,108.03550000000003,108.50229999999998,0.0,108.36613197081316,108.36613197081316,108.36613197081316
619,619,110.52,110.52,110.52,110.52,2004-04-30 04:00:00,2,108.29875000000001,108.46947499999999,0.0,108.57126225930715,108.57126225930715,108.57126225930715
620,620,110.43,110.43,110.43,110.43,2004-05-02 04:00:00,2,108.50600000000001,108.43607499999999,0.0,108.7482849012779,108.7482849012779,108.7482849012779
621,621,110.345,110.345,110.345,110.345,2004-05-03 04:00:00,2,108.70075000000001,108.40134999999998,0.0,108.9003530059181,108.9003530059181,108.9003530059181
622,622,109.355,109.355,109.355,109.355,2004-05-04 04:00:00,2,108.85300000000002,108.36172499999999,0.0,108.94365271964018,108.94365271964018,108.94365271964018
623,623,108.695,108.695,108.695,108.695,2004-05-05 04:00:00,2,109.01850000000002,108.317825,0.0,108.91997150824588,108.91997150824588,108.91997150824588
624,624,109.755,109.755,109.755,109.755,2004-05-06 04:00:00,2,109.17700000000002,108.285675,0.0,108.99949803127008,108.99949803127008,108.99949803127008
625,625,112.22,112.22,112.22,112.22,2004-05-07 04:00:00,2,109.35525,108.26664999999998,0.0,109.30621250448246,109.30621250448246,109.30621250448246
626,626,112.3,112.3,112.3,112.3,2004-05-09 04:00:00,2,109.5565,108.25192499999999,0.0,109.59133512310318,109.59133512310318,109.59133512310318
627,627,113.675,113.675,113.675,113.675,2004-05-10 04:00:00,2,109.84925000000001,108.25059999999999,0.0,109.98025558756954,109.98025558756954,109.98025558756954
628,628,113.165,113.165,113.165,113.165,2004-05-11 04:00:00,2,110.12050000000002,108.253325,0.0,110.28356457922959,110.28356457922959,110.28356457922959
629,629,112.985,112.985,112.985,112.985,2004-05-12 04:00:00,2,110.34750000000001,108.25712500000002,0.0,110.54084414311248,110.54084414311248,110.54084414311248
630,630,114.505,114.505,114.505,114.505,2004-05-13 04:00:00,2,110.63400000000001,108.26822500000002,0.0,110.91838279614939,110.91838279614939,110.91838279614939
631,631,114.25,114.25,114.25,114.25,2004-05-14 04:00:00,2,110.87625,108.28080000000001,0.0,111.23567967270658,111.23567967270658,111.23567967270658
632,632,114.195,114.195,114.195,114.195,2004-05-16 04:00:00,2,111.11525000000002,108.29055000000002,0.0,111.51751970387738,111.51751970387738,111.51751970387738
633,633,114.325,114.325,114.325,114.325,2004-05-17 04:00:00,2,111.38300000000001,108.30352500000002,0.0,111.78489877969858,111.78489877969858,111.78489877969858
634,634,114.275,114.275,114.275,114.275,2004-05-18 04:00:00,2,111.64875000000002,108.31605000000003,0.0,112.02205127687014,112.02205127687014,112.02205127687014
635,635,113.115,113.115,113.115,113.115,2004-05-19 04:00:00,2,111.87475000000002,108.32775000000004,0.0,112.12614163145395,112.12614163145395,112.12614163145395
636,636,112.775,112.775,112.775,112.775,2004-05-20 04:00:00,2,112.04275000000003,108.33407500000004,0.0,112.18793766655357,112.18793766655357,112.18793766655357
637,637,112.29,112.29,112.29,112.29,2004-05-21 04:00:00,2,112.15400000000002,108.34215000000006,0.0,112.19765788878655,112.19765788878655,112.19765788878655
638,638,112.09,112.09,112.09,112.09,2004-05-23 04:00:00,2,112.26325000000001,108.34907500000004,0.0,112.18740475652118,112.18740475652118,112.18740475652118
639,639,112.935,112.935,112.935,112.935,2004-05-24 04:00:00,2,112.38400000000001,108.35935000000005,0.0,112.25860430351916,112.25860430351916,112.25860430351916
640,640,111.755,111.755,111.755,111.755,2004-05-25 04:00:00,2,112.45025000000003,108.36317500000004,0.0,112.21064198889829,112.21064198889829,112.21064198889829
641,641,111.915,111.915,111.915,111.915,2004-05-26 04:00:00,2,112.52875000000003,108.36782500000005,0.0,112.18248560900322,112.18248560900322,112.18248560900322
642,642,110.855,110.855,110.855,110.855,2004-05-27 04:00:00,2,112.60375000000003,108.37245000000004,0.0,112.05605840814577,112.05605840814577,112.05605840814577
643,643,110.21,110.21,110.21,110.21,2004-05-28 04:00:00,2,112.67950000000003,108.37542500000004,0.0,111.8802433216557,111.8802433216557,111.8802433216557
644,644,110.4,110.4,110.4,110.4,2004-05-30 04:00:00,2,112.71175000000002,108.38200000000005,0.0,111.7392677672123,111.7392677672123,111.7392677672123
645,645,109.525,109.525,109.525,109.525,2004-05-31 04:00:00,2,112.57700000000004,108.38622500000005,0.0,111.52838512271589,111.52838512271589,111.52838512271589
646,646,110.615,110.615,110.615,110.615,2004-06-01 04:00:00,2,112.49275000000003,108.39685000000004,0.0,111.44139606340961,111.44139606340961,111.44139606340961
647,647,109.895,109.895,109.895,109.895,2004-06-02 04:00:00,2,112.30375000000001,108.40172500000006,0.0,111.29412024784679,111.29412024784679,111.29412024784679
648,648,110.805,110.805,110.805,110.805,2004-06-03 04:00:00,2,112.18575000000001,108.41142500000005,0.0,111.24753736709948,111.24753736709948,111.24753736709948
649,649,111.15,111.15,111.15,111.15,2004-06-04 04:00:00,2,112.09400000000001,108.41950000000006,0.0,111.23824809404239,111.23824809404239,111.23824809404239
650,650,110.96,110.96,110.96,110.96,2004-06-06 04:00:00,2,111.91675000000001,108.42452500000005,0.0,111.21174827556216,111.21174827556216,111.21174827556216
651,651,109.555,109.555,109.555,109.555,2004-06-07 04:00:00,2,111.68199999999999,108.42545000000005,0.0,111.05396272550863,111.05396272550863,111.05396272550863
652,652,109.645,109.645,109.645,109.645,2004-06-08 04:00:00,2,111.45449999999998,108.42827500000004,0.0,110.9197757992697,110.9197757992697,110.9197757992697
653,653,110.435,110.435,110.435,110.435,2004-06-09 04:00:00,2,111.25999999999999,108.42852500000006,0.0,110.87360667552973,110.87360667552973,110.87360667552973
654,654,109.335,109.335,109.335,109.335,2004-06-10 04:00:00,2,111.01299999999999,108.42772500000007,0.0,110.72707270643167,110.72707270643167,110.72707270643167
655,655,110.08,110.08,110.08,110.08,2004-06-11 04:00:00,2,110.86125,108.43320000000007,0.0,110.66544673439056,110.66544673439056,110.66544673439056
656,656,110.16,110.16,110.16,110.16,2004-06-13 04:00:00,2,110.73049999999998,108.43642500000007,0.0,110.61730895016288,110.61730895016288,110.61730895016288
657,657,111.025,111.025,111.025,111.025,2004-06-14 04:00:00,2,110.66725,108.44530000000007,0.0,110.65613666919499,110.65613666919499,110.65613666919499
658,658,109.515,109.515,109.515,109.515,2004-06-15 04:00:00,2,110.53849999999997,108.44657500000008,0.0,110.54745698641452,110.54745698641452,110.54745698641452
659,659,110.085,110.085,110.085,110.085,2004-06-16 04:00:00,2,110.39599999999999,108.4542750000001,0.0,110.50341346389885,110.50341346389885,110.50341346389885
660,660,109.625,109.625,109.625,109.625,2004-06-17 04:00:00,2,110.28949999999998,108.46077500000008,0.0,110.41975503876563,110.41975503876563,110.41975503876563
661,661,108.88,108.88,108.88,108.88,2004-06-18 04:00:00,2,110.13774999999998,108.46390000000008,0.0,110.27311170174033,110.27311170174033,110.27311170174033
662,662,108.8,108.8,108.8,108.8,2004-06-20 04:00:00,2,110.035,108.46427500000009,0.0,110.13281534919363,110.13281534919363,110.13281534919363
663,663,108.935,108.935,108.935,108.935,2004-06-21 04:00:00,2,109.97124999999998,108.4593000000001,0.0,110.01873769688947,110.01873769688947,110.01873769688947
664,664,109.285,109.285,109.285,109.285,2004-06-22 04:00:00,2,109.91549999999998,108.4564250000001,0.0,109.94885791623334,109.94885791623334,109.94885791623334
665,665,108.505,108.505,108.505,108.505,2004-06-23 04:00:00,2,109.86449999999998,108.44307500000009,0.0,109.81134763849683,109.81134763849683,109.81134763849683
666,666,107.155,107.155,107.155,107.155,2004-06-24 04:00:00,2,109.69149999999999,108.4309250000001,0.0,109.55836214911616,109.55836214911616,109.55836214911616
667,667,107.6,107.6,107.56,107.56,2004-06-25 04:00:00,4,109.57674999999999,108.41925000000009,0.003999999999999204,109.37185146824797,109.37785146824797,109.36585146824797
668,668,107.945,107.945,107.945,107.945,2004-06-28 04:00:00,2,109.43375,108.40775000000009,0.003999999999999204,109.23596085222435,109.24196085222435,109.22996085222435
669,669,108.225,108.225,108.225,108.225,2004-06-29 04:00:00,2,109.2875,108.40237500000008,0.003999999999999204,109.13967886629821,109.14567886629821,109.13367886629821
670,670,108.765,108.765,108.765,108.765,2004-06-30 04:00:00,2,109.17774999999999,108.39975000000008,0.003999999999999204,109.103995164746,109.109995164746,109.097995164746
671,671,108.395,108.395,108.395,108.395,2004-07-01 04:00:00,2,109.11975,108.39910000000008,0.003999999999999204,109.03647181572258,109.04247181572258,109.03047181572258
672,672,108.32,108.32,108.32,108.32,2004-07-02 04:00:00,2,109.05350000000001,108.39682500000006,0.003999999999999204,108.96823640470137,108.97423640470137,108.96223640470137
673,673,108.32,108.32,108.32,108.32,2004-07-04 04:00:00,2,108.94775000000001,108.39445000000006,0.003999999999999204,108.90649960425361,108.91249960425361,108.90049960425361
674,674,109.075,109.075,109.075,109.075,2004-07-05 04:00:00,2,108.93475000000001,108.39905000000007,0.003999999999999204,108.92254726099135,108.92854726099135,108.91654726099135
675,675,109.485,109.485,109.485,109.485,2004-07-06 04:00:00,2,108.90500000000002,108.40492500000008,0.003999999999999204,108.97611418851598,108.98211418851598,108.97011418851598
676,676,108.625,108.625,108.625,108.625,2004-07-07 04:00:00,2,108.82825000000003,108.40670000000007,0.003999999999999204,108.94267474199066,108.94867474199066,108.93667474199066
677,677,108.995,108.995,108.995,108.995,2004-07-08 04:00:00,2,108.72675000000001,108.40705000000007,0.0,108.9476580998963,108.9476580998963,108.9476580998963
678,678,108.16,108.16,108.16,108.16,2004-07-09 04:00:00,2,108.65900000000002,108.40747500000006,0.0,108.87264304276331,108.87264304276331,108.87264304276331
679,679,107.92,107.92,107.92,107.92,2004-07-11 04:00:00,2,108.55075000000002,108.40070000000006,0.0,108.7819151339287,108.7819151339287,108.7819151339287
680,680,108.275,108.275,108.275,108.275,2004-07-12 04:00:00,2,108.48325000000003,108.39735000000006,0.0,108.73363750212597,108.73363750212597,108.73363750212597
681,681,108.675,108.675,108.675,108.675,2004-07-13 04:00:00,2,108.47300000000003,108.39687500000005,0.0,108.72805297811396,108.72805297811396,108.72805297811396
682,682,109.165,109.165,109.165,109.165,2004-07-14 04:00:00,2,108.49125000000001,108.39875000000005,0.0,108.76966698019834,108.76966698019834,108.76966698019834
683,683,109.795,109.795,109.795,109.795,2004-07-15 04:00:00,2,108.53425000000001,108.40055000000004,0.0,108.86731774398896,108.86731774398896,108.86731774398896
684,684,108.69,108.69,108.69,108.69,2004-07-16 04:00:00,2,108.50450000000004,108.39697500000004,0.0,108.85043033979954,108.85043033979954,108.85043033979954
685,685,108.84,108.84,108.84,108.84,2004-07-18 04:00:00,2,108.52125000000004,108.39627500000005,0.0,108.84943697410435,108.84943697410435,108.84943697410435
686,686,108.235,108.235,108.235,108.235,2004-07-19 04:00:00,2,108.57525000000003,108.39192500000004,0.0,108.7909191670468,108.7909191670468,108.7909191670468
687,687,108.685,108.685,108.685,108.685,2004-07-20 04:00:00,2,108.62950000000004,108.38730000000005,0.0,108.78083162732806,108.78083162732806,108.78083162732806
688,688,109.805,109.805,109.805,109.805,2004-07-21 04:00:00,2,108.72250000000001,108.38787500000007,0.0,108.87837147234443,108.87837147234443,108.87837147234443
689,689,109.785,109.785,109.785,109.785,2004-07-22 04:00:00,2,108.80050000000001,108.39007500000005,0.0,108.96471704640686,108.96471704640686,108.96471704640686
690,690,110.18,110.18,110.18,110.18,2004-07-23 04:00:00,2,108.87125,108.39785000000005,0.0,109.08045828008241,109.08045828008241,109.08045828008241
691,691,110.14,110.14,110.14,110.14,2004-07-25 04:00:00,2,108.9585,108.40757500000005,0.0,109.18136701531265,109.18136701531265,109.18136701531265
692,692,109.965,109.965,109.965,109.965,2004-07-26 04:00:00,2,109.04075,108.41587500000006,0.0,109.25599872814001,109.25599872814001,109.25599872814001
693,693,110.935,110.935,110.935,110.935,2004-07-27 04:00:00,2,109.1715,108.43210000000006,0.0,109.4159036111743,109.4159036111743,109.4159036111743
694,694,111.665,111.665,111.665,111.665,2004-07-28 04:00:00,2,109.301,108.45167500000007,0.0,109.63010326725293,109.63010326725293,109.63010326725293
695,695,112.005,112.005,112.005,112.005,2004-07-29 04:00:00,2,109.42699999999999,108.47487500000007,0.0,109.85628390846693,109.85628390846693,109.85628390846693
696,696,111.35,111.35,111.35,111.35,2004-07-30 04:00:00,2,109.56325,108.49650000000005,0.0,109.99854258385103,109.99854258385103,109.99854258385103
697,697,111.045,111.045,111.045,111.045,2004-08-01 04:00:00,2,109.66575,108.51040000000005,0.0,110.09820519491284,110.09820519491284,110.09820519491284
698,698,110.735,110.735,110.735,110.735,2004-08-02 04:00:00,2,109.79450000000001,108.52385000000005,0.0,110.15885231920686,110.15885231920686,110.15885231920686
699,699,110.565,110.565,110.565,110.565,2004-08-03 04:00:00,2,109.92675000000001,108.53797500000005,0.0,110.19753305071097,110.19753305071097,110.19753305071097
700,700,111.115,111.115,111.115,111.115,2004-08-04 04:00:00,2,110.06875,108.55202500000004,0.0,110.28491085540517,110.28491085540517,110.28491085540517
701,701,111.825,111.825,111.825,111.825,2004-08-05 04:00:00,2,110.22624999999998,108.57332500000005,0.0,110.43158601203326,110.43158601203326,110.43158601203326
702,702,110.48,110.48,110.48,110.48,2004-08-06 04:00:00,2,110.29199999999999,108.58820000000006,0.0,110.4361968680301,110.4361968680301,110.4361968680301
703,703,110.42,110.42,110.42,110.42,2004-08-08 04:00:00,2,110.32324999999999,108.60322500000004,0.0,110.43465430917009,110.43465430917009,110.43465430917009
704,704,110.615,110.615,110.615,110.615,2004-08-09 04:00:00,2,110.41949999999997,108.61842500000004,0.0,110.45183008924913,110.45183008924913,110.45183008924913
705,705,111.3,111.3,111.3,111.3,2004-08-10 04:00:00,2,110.54249999999998,108.63572500000004,0.0,110.5326081759873,110.5326081759873,110.5326081759873
706,706,110.935,110.935,110.935,110.935,2004-08-11 04:00:00,2,110.67749999999997,108.65210000000005,0.0,110.57093120684567,110.57093120684567,110.57093120684567
707,707,110.905,110.905,110.905,110.905,2004-08-12 04:00:00,2,110.78849999999997,108.66895000000004,0.0,110.60274728238417,110.60274728238417,110.60274728238417
708,708,110.71,110.71,110.71,110.71,2004-08-13 04:00:00,2,110.83374999999998,108.68552500000004,0.0,110.61296182691902,110.61296182691902,110.61296182691902
709,709,110.34,110.34,110.34,110.34,2004-08-15 04:00:00,2,110.8615,108.70052500000003,0.0,110.58696546245054,110.58696546245054,110.58696546245054
710,710,110.485,110.485,110.485,110.485,2004-08-16 04:00:00,2,110.87675000000002,108.71655000000004,0.0,110.57725446602667,110.57725446602667,110.57725446602667
711,711,110.065,110.065,110.065,110.065,2004-08-17 04:00:00,2,110.87300000000002,108.72947500000004,0.0,110.52846832640509,110.52846832640509,110.52846832640509
712,712,109.335,109.335,109.335,109.335,2004-08-18 04:00:00,2,110.84150000000002,108.73950000000002,0.0,110.41480467627127,110.41480467627127,110.41480467627127
713,713,109.365,109.365,109.365,109.365,2004-08-19 04:00:00,2,110.763,108.75115000000004,0.0,110.31482327853115,110.31482327853115,110.31482327853115
714,714,109.11,109.11,109.11,109.11,2004-08-20 04:00:00,2,110.63525000000001,108.76137500000004,0.0,110.20007820438533,110.20007820438533,110.20007820438533
715,715,109.19,109.19,109.19,109.19,2004-08-22 04:00:00,2,110.49450000000002,108.77275000000003,0.0,110.10388028015817,110.10388028015817,110.10388028015817
716,716,109.835,109.835,109.835,109.835,2004-08-23 04:00:00,2,110.41875000000002,108.78497500000003,0.0,110.07827263442881,110.07827263442881,110.07827263442881
717,717,109.625,109.625,109.625,109.625,2004-08-24 04:00:00,2,110.34775000000002,108.79840000000004,0.0,110.03510381210226,110.03510381210226,110.03510381210226
718,718,110.185,110.185,110.185,110.185,2004-08-25 04:00:00,2,110.32025000000002,108.81402500000004,0.0,110.04937963952109,110.04937963952109,110.04937963952109
719,719,109.685,109.685,109.685,109.685,2004-08-26 04:00:00,2,110.27625,108.83117500000004,0.0,110.01467681670957,110.01467681670957,110.01467681670957
720,720,109.68,109.68,109.68,109.68,2004-08-27 04:00:00,2,110.20450000000001,108.84850000000004,0.0,109.9828028341658,109.9828028341658,109.9828028341658
721,721,109.61,109.61,109.61,109.61,2004-08-29 04:00:00,2,110.09375000000003,108.86522500000005,0.0,109.94729780234047,109.94729780234047,109.94729780234047
722,722,109.875,109.875,109.875,109.875,2004-08-30 04:00:00,2,110.06350000000002,108.88367500000004,0.0,109.94041229735566,109.94041229735566,109.94041229735566
723,723,109.155,109.155,109.155,109.155,2004-08-31 04:00:00,2,110.00025000000002,108.89760000000004,0.0,109.86561112617893,109.86561112617893,109.86561112617893
724,724,109.535,109.535,109.535,109.535,2004-09-01 04:00:00,2,109.94625000000003,108.91167500000003,0.0,109.83412435225713,109.83412435225713,109.83412435225713
725,725,109.475,109.475,109.475,109.475,2004-09-02 04:00:00,2,109.85500000000002,108.92557500000002,0.0,109.79992203299454,109.79992203299454,109.79992203299454
726,726,110.48,110.48,110.48,110.48,2004-09-03 04:00:00,2,109.83225000000002,108.94675000000002,0.0,109.86469136318554,109.86469136318554,109.86469136318554
727,727,110.48,110.48,110.48,110.48,2004-09-05 04:00:00,2,109.811,108.96807500000003,0.0,109.9232921857393,109.9232921857393,109.9232921857393
728,728,110.145,110.145,110.145,110.145,2004-09-06 04:00:00,2,109.78275000000001,108.98642500000004,0.0,109.94440721566889,109.94440721566889,109.94440721566889
729,729,109.345,109.345,109.345,109.345,2004-09-07 04:00:00,2,109.73299999999999,108.99955000000004,0.0,109.8873208141766,109.8873208141766,109.8873208141766
