,Close,High,Low,Open,time,volume
1427,116.612,117.621,116.375,117.539,2006-11-22 05:00:00,14207
1428,116.338,116.728,116.034,116.612,2006-11-23 05:00:00,12185
1429,115.89,116.4,115.59,116.348,2006-11-24 05:00:00,10149
1430,115.93,115.965,115.39,115.84,2006-11-26 05:00:00,5124
1431,116.025,116.402,115.835,115.92,2006-11-27 05:00:00,14503
1432,115.79,116.403,115.588,116.025,2006-11-28 05:00:00,17981
1433,116.185,116.551,115.67,115.79,2006-11-29 05:00:00,18628
1434,115.75,116.289,115.487,116.185,2006-11-30 05:00:00,18689
1435,115.44,116.373,114.987,115.75,2006-12-01 05:00:00,14252
1436,115.7105,115.83,115.09,115.385,2006-12-03 05:00:00,5281
1437,115.41,115.795,115.2,115.7105,2006-12-04 05:00:00,14671
1438,114.72,115.43,114.434,115.41,2006-12-05 05:00:00,15980
1439,114.935,115.385,114.53,114.72,2006-12-06 05:00:00,15104
1440,115.1955,115.359,114.753,114.935,2006-12-07 05:00:00,13822
1441,116.33,116.49,114.896,115.2055,2006-12-08 05:00:00,17613
1442,116.34,116.34,116.33,116.33,2006-12-09 05:00:00,2
1443,116.692,116.838,116.158,116.32,2006-12-10 05:00:00,6272
1444,116.78,117.25,116.532,116.692,2006-12-11 05:00:00,16584
1445,116.9355,117.236,116.653,116.78,2006-12-12 05:00:00,17732
1446,117.5905,117.66,116.915,116.9455,2006-12-13 05:00:00,16609
1447,117.867,118.12,117.261,117.5825,2006-12-14 05:00:00,19734
1448,118.175,118.325,117.455,117.867,2006-12-15 05:00:00,17977
1449,118.075,118.195,117.94,118.195,2006-12-17 05:00:00,2794
1450,118.0005,118.282,117.707,118.08,2006-12-18 05:00:00,14695
1451,118.1125,118.319,117.828,118.0005,2006-12-19 05:00:00,22238
1452,118.4215,118.516,117.956,118.1125,2006-12-20 05:00:00,17543
1453,118.2725,118.52,117.957,118.4195,2006-12-21 05:00:00,18248
1454,118.862,118.958,118.26,118.2775,2006-12-22 05:00:00,13406
1455,118.885,118.941,118.745,118.817,2006-12-24 05:00:00,1918
1456,118.955,119.0,118.76,118.87,2006-12-25 05:00:00,3483
1457,118.728,119.218,118.652,118.96,2006-12-26 05:00:00,9672
1458,118.7705,118.91,118.288,118.718,2006-12-27 05:00:00,17858
1459,118.9335,119.044,118.524,118.7655,2006-12-28 05:00:00,18164
1460,119.066,119.177,118.742,118.9445,2006-12-29 05:00:00,12986
1461,118.7425,119.061,118.565,119.056,2007-01-01 05:00:00,2629
1462,118.741,118.941,118.512,118.7425,2007-01-02 05:00:00,13947
1463,119.402,119.681,118.721,118.741,2007-01-03 05:00:00,18387
1464,118.322,119.521,118.292,119.402,2007-01-04 05:00:00,22148
1465,118.63,119.044,117.982,118.322,2007-01-05 05:00:00,18353
1466,118.385,118.746,118.234,118.635,2007-01-07 05:00:00,2626
1467,118.942,119.012,118.115,118.39,2007-01-08 05:00:00,16971
1468,119.252,119.547,118.852,118.947,2007-01-09 05:00:00,19165
1469,119.73,119.773,119.137,119.252,2007-01-10 05:00:00,17849
1470,120.546,120.733,119.73,119.74,2007-01-11 05:00:00,23127
1471,120.325,120.712,120.169,120.541,2007-01-12 05:00:00,15518
1472,120.265,120.455,120.065,120.355,2007-01-14 05:00:00,3447
1473,120.43,120.62,120.154,120.265,2007-01-15 05:00:00,12670
1474,120.737,120.868,120.22,120.43,2007-01-16 05:00:00,18085
1475,120.8305,120.896,120.342,120.742,2007-01-17 05:00:00,19166
1476,121.251,121.592,120.76,120.8305,2007-01-18 05:00:00,20924
1477,121.19,121.487,121.107,121.255,2007-01-19 05:00:00,13009
1478,121.235,121.235,121.225,121.225,2007-01-20 05:00:00,2
1479,121.342,121.425,121.215,121.26,2007-01-21 05:00:00,2383
1480,121.683,121.79,121.32,121.342,2007-01-22 05:00:00,12961
1481,121.598,121.79,121.113,121.683,2007-01-23 05:00:00,18155
1482,120.388,121.682,120.367,121.6,2007-01-24 05:00:00,27356
1483,121.472,121.642,120.205,120.383,2007-01-25 05:00:00,26263
1484,121.57,121.655,121.266,121.467,2007-01-26 05:00:00,15798
1485,121.795,121.825,121.435,121.54,2007-01-28 05:00:00,3824
1486,121.795,122.194,121.565,121.795,2007-01-29 05:00:00,24884
1487,121.575,121.995,121.485,121.795,2007-01-30 05:00:00,16722
1488,120.743,121.74,120.505,121.575,2007-01-31 05:00:00,23343
1489,120.73,120.842,120.114,120.743,2007-02-01 05:00:00,19511
1490,121.14,121.37,120.648,120.734,2007-02-02 05:00:00,15496
1491,120.821,121.19,120.705,121.11,2007-02-04 05:00:00,3894
1492,120.278,120.915,120.03,120.825,2007-02-05 05:00:00,18587
1493,120.15,120.572,119.969,120.283,2007-02-06 05:00:00,17324
1494,120.812,120.925,120.145,120.15,2007-02-07 05:00:00,17049
1495,121.345,121.447,120.754,120.812,2007-02-08 05:00:00,18538
1496,121.766,121.766,121.103,121.343,2007-02-09 05:00:00,14176
1497,121.985,122.095,121.766,121.816,2007-02-11 05:00:00,2764
1498,121.433,122.055,121.349,121.985,2007-02-12 05:00:00,16652
1499,121.203,121.56,121.064,121.423,2007-02-13 05:00:00,17197
1500,120.145,121.336,119.815,121.201,2007-02-14 05:00:00,20918
1501,119.461,120.373,119.16,120.15,2007-02-15 05:00:00,24344
1502,119.43,119.565,118.993,119.456,2007-02-16 05:00:00,13452
1503,119.493,119.605,119.23,119.345,2007-02-18 05:00:00,3567
1504,119.757,119.822,119.335,119.488,2007-02-19 05:00:00,11041
1505,119.85,120.516,119.702,119.757,2007-02-20 05:00:00,16844
1506,121.038,121.189,119.715,119.855,2007-02-21 05:00:00,16405
1507,121.53,121.633,120.968,121.038,2007-02-22 05:00:00,13583
1508,121.08,121.571,120.939,121.535,2007-02-23 05:00:00,10481
1509,120.925,121.11,120.765,121.06,2007-02-25 05:00:00,3268
1510,120.445,120.985,120.355,120.925,2007-02-26 05:00:00,11660
1511,118.46,120.455,117.495,120.445,2007-02-27 05:00:00,21083
1512,118.217,118.86,117.95,118.465,2007-02-28 05:00:00,20228
1513,117.672,118.468,116.966,118.217,2007-03-01 05:00:00,21537
1514,116.78,117.787,116.419,117.667,2007-03-02 05:00:00,17636
1515,115.692,116.8,115.407,116.8,2007-03-04 05:00:00,6855
1516,116.433,116.563,115.158,115.697,2007-03-05 05:00:00,26831
1517,116.363,116.89,116.207,116.433,2007-03-06 05:00:00,20997
1518,116.443,116.628,115.55,116.373,2007-03-07 05:00:00,17859
1519,117.278,117.479,116.433,116.443,2007-03-08 05:00:00,18255
1520,118.345,118.377,117.176,117.278,2007-03-09 05:00:00,15054
1521,118.245,118.39,118.005,118.385,2007-03-11 05:00:00,3685
1522,117.419,118.495,117.219,118.245,2007-03-12 04:00:00,15610
1523,116.235,117.579,115.88,117.419,2007-03-13 04:00:00,20550
1524,117.204,117.565,115.762,116.238,2007-03-14 04:00:00,21647
1525,116.98,117.78,116.815,117.199,2007-03-15 04:00:00,19223
1526,116.708,117.21,116.519,116.98,2007-03-16 04:00:00,13336
1527,117.19,117.455,116.25,116.515,2007-03-18 04:00:00,5456
1528,117.795,118.02,117.085,117.188,2007-03-19 04:00:00,15511
1529,117.235,117.992,116.933,117.805,2007-03-20 04:00:00,13890
1530,117.527,117.943,117.163,117.235,2007-03-21 04:00:00,14211
1531,118.157,118.3,117.247,117.527,2007-03-22 04:00:00,15677
1532,118.12,118.257,117.39,118.162,2007-03-23 04:00:00,11668
1533,117.961,118.135,117.797,118.0,2007-03-25 04:00:00,3987
1534,118.19,118.421,117.634,117.955,2007-03-26 04:00:00,17167
1535,117.43,118.384,117.365,118.195,2007-03-27 04:00:00,18995
1536,117.263,117.479,116.38,117.43,2007-03-28 04:00:00,22972
1537,117.774,118.205,117.057,117.253,2007-03-29 04:00:00,19174
1538,117.825,118.396,117.225,117.771,2007-03-30 04:00:00,17323
1539,117.853,118.073,117.445,117.682,2007-04-01 04:00:00,5204
1540,117.955,118.019,117.515,117.848,2007-04-02 04:00:00,17351
1541,118.895,118.98,117.868,117.965,2007-04-03 04:00:00,20964
1542,118.615,119.081,118.496,118.885,2007-04-04 04:00:00,15359
1543,118.8305,118.998,118.445,118.623,2007-04-05 04:00:00,13041
1544,119.26,119.378,118.729,118.8305,2007-04-06 04:00:00,7373
1545,119.335,119.39,119.18,119.18,2007-04-08 04:00:00,2482
1546,119.055,119.382,118.77,119.322,2007-04-09 04:00:00,11924
1547,119.1,119.295,118.885,119.055,2007-04-10 04:00:00,16674
1548,119.42,119.54,119.1,119.1,2007-04-11 04:00:00,14261
1549,118.865,119.48,118.785,119.41,2007-04-12 04:00:00,15259
1550,119.258,119.558,118.215,118.855,2007-04-13 04:00:00,14522
1551,119.28,119.688,118.995,119.688,2007-04-15 04:00:00,6011
1552,119.581,119.862,119.25,119.28,2007-04-16 04:00:00,18768
1553,118.687,119.681,118.527,119.571,2007-04-17 04:00:00,19057
1554,117.905,118.912,117.835,118.697,2007-04-18 04:00:00,17775
1555,118.651,118.771,117.62,117.895,2007-04-19 04:00:00,18781
1556,118.673,118.957,118.531,118.651,2007-04-20 04:00:00,11958
1557,118.595,119.015,118.52,118.683,2007-04-22 04:00:00,3555
1558,118.49,119.038,118.235,118.595,2007-04-23 04:00:00,14057
1559,118.445,118.94,118.311,118.49,2007-04-24 04:00:00,17660
1560,118.635,118.847,118.273,118.455,2007-04-25 04:00:00,15530
1561,119.555,119.735,118.615,118.635,2007-04-26 04:00:00,17265
1562,119.63,119.76,118.915,119.559,2007-04-27 04:00:00,17631
1563,119.535,119.625,119.155,119.465,2007-04-29 04:00:00,4922
1564,119.541,119.765,119.31,119.54,2007-04-30 04:00:00,15593
1565,120.056,120.139,119.077,119.541,2007-05-01 04:00:00,17101
1566,120.194,120.28,119.57,120.055,2007-05-02 04:00:00,16404
1567,120.289,120.47,119.976,120.195,2007-05-03 04:00:00,21236
1568,120.192,120.411,119.907,120.279,2007-05-04 04:00:00,16877
1569,119.818,120.189,119.774,120.185,2007-05-06 04:00:00,4823
1570,119.8,120.134,119.715,119.828,2007-05-07 04:00:00,16072
1571,119.775,120.04,119.532,119.8,2007-05-08 04:00:00,28823
1572,120.045,120.235,119.637,119.779,2007-05-09 04:00:00,24994
1573,119.871,120.537,119.718,120.055,2007-05-10 04:00:00,28971
1574,120.195,120.224,119.467,119.871,2007-05-11 04:00:00,23083
1575,120.205,120.285,120.046,120.241,2007-05-13 04:00:00,4967
1576,120.393,120.532,120.163,120.195,2007-05-14 04:00:00,19799
1577,120.282,120.583,120.123,120.395,2007-05-15 04:00:00,23794
1578,120.827,120.872,120.209,120.282,2007-05-16 04:00:00,22945
1579,121.285,121.365,120.773,120.832,2007-05-17 04:00:00,15904
1580,121.125,121.395,120.694,121.285,2007-05-18 04:00:00,17510
1581,121.265,121.284,120.955,121.03,2007-05-20 04:00:00,4666
1582,121.512,121.626,121.235,121.265,2007-05-21 04:00:00,17927
1583,121.692,121.767,121.2,121.512,2007-05-22 04:00:00,18870
1584,121.562,121.873,121.319,121.687,2007-05-23 04:00:00,23072
1585,121.103,121.691,120.861,121.555,2007-05-24 04:00:00,23936
1586,121.79,121.88,121.09,121.103,2007-05-25 04:00:00,18957
1587,121.635,121.82,121.623,121.765,2007-05-27 04:00:00,2127
1588,121.373,121.782,121.353,121.633,2007-05-28 04:00:00,7724
1589,121.425,121.807,121.18,121.373,2007-05-29 04:00:00,25857
1590,121.575,121.768,121.39,121.43,2007-05-30 04:00:00,23135
1591,121.832,121.975,121.485,121.576,2007-05-31 04:00:00,16711
1592,122.106,122.142,121.791,121.832,2007-06-01 04:00:00,15159
1593,121.994,122.107,121.914,122.086,2007-06-03 04:00:00,3369
1594,121.768,122.113,121.549,121.985,2007-06-04 04:00:00,16009
1595,121.365,121.945,121.13,121.763,2007-06-05 04:00:00,20037
1596,121.135,121.485,120.786,121.365,2007-06-06 04:00:00,19170
1597,121.289,121.571,120.868,121.135,2007-06-07 04:00:00,22385
1598,121.725,121.829,120.775,121.279,2007-06-08 04:00:00,16015
1599,121.605,121.795,121.52,121.785,2007-06-10 04:00:00,4224
1600,121.673,121.836,121.525,121.595,2007-06-11 04:00:00,11936
1601,121.807,121.862,121.492,121.677,2007-06-12 04:00:00,14609
1602,122.77,122.845,121.801,121.806,2007-06-13 04:00:00,18714
1603,123.022,123.13,122.726,122.771,2007-06-14 04:00:00,15216
1604,123.445,123.669,122.979,123.022,2007-06-15 04:00:00,13786
1605,123.523,123.586,123.415,123.445,2007-06-17 04:00:00,2312
1606,123.63,123.752,123.312,123.533,2007-06-18 04:00:00,16865
1607,123.33,123.716,123.278,123.63,2007-06-19 04:00:00,17873
1608,123.663,123.698,123.103,123.325,2007-06-20 04:00:00,21287
1609,123.849,123.964,123.472,123.668,2007-06-21 04:00:00,15092
1610,123.883,124.135,123.762,123.859,2007-06-22 04:00:00,17163
1611,123.885,123.924,123.63,123.886,2007-06-24 04:00:00,3613
1612,123.447,123.942,123.312,123.879,2007-06-25 04:00:00,14299
1613,122.966,123.521,122.821,123.437,2007-06-26 04:00:00,18634
1614,122.93,123.368,122.238,122.971,2007-06-27 04:00:00,25881
1615,123.373,123.373,122.83,122.934,2007-06-28 04:00:00,18198
1616,123.17,123.559,122.97,123.368,2007-06-29 04:00:00,16130
1617,122.955,123.285,122.94,123.045,2007-07-01 04:00:00,2902
1618,122.345,123.059,122.098,122.96,2007-07-02 04:00:00,14400
1619,122.295,122.685,122.137,122.345,2007-07-03 04:00:00,14146
1620,122.77,122.822,122.275,122.295,2007-07-04 04:00:00,9655
1621,123.067,123.072,122.332,122.78,2007-07-05 04:00:00,17779
1622,123.345,123.555,123.014,123.057,2007-07-06 04:00:00,11869
1623,123.641,123.661,123.37,123.425,2007-07-08 04:00:00,2731
1624,123.241,123.661,123.173,123.641,2007-07-09 04:00:00,12940
1625,121.69,123.488,120.986,123.243,2007-07-10 04:00:00,22306
1626,122.355,122.528,121.073,121.685,2007-07-11 04:00:00,21769
1627,122.463,122.615,121.838,122.365,2007-07-12 04:00:00,17322
1628,121.936,122.532,121.92,122.462,2007-07-13 04:00:00,12468
1629,121.915,122.185,121.83,121.961,2007-07-15 04:00:00,2510
1630,121.93,122.092,121.56,121.912,2007-07-16 04:00:00,12178
1631,121.782,122.415,121.706,121.93,2007-07-17 04:00:00,13549
1632,121.949,122.289,121.59,121.78,2007-07-18 04:00:00,15974
1633,122.198,122.288,121.792,121.939,2007-07-19 04:00:00,12703
1634,121.273,122.434,120.868,122.198,2007-07-20 04:00:00,16992
1635,121.005,122.185,120.82,121.325,2007-07-22 04:00:00,6951
1636,120.532,121.513,120.42,121.01,2007-07-23 04:00:00,19618
1637,120.108,120.959,119.807,120.537,2007-07-24 04:00:00,23918
1638,120.597,120.745,119.908,120.103,2007-07-25 04:00:00,22060
1639,119.133,120.68,118.025,120.597,2007-07-26 04:00:00,28116
1640,118.615,119.289,118.427,119.133,2007-07-27 04:00:00,29082
1641,118.525,118.605,118.0,118.605,2007-07-29 04:00:00,8535
1642,118.915,119.256,118.085,118.515,2007-07-30 04:00:00,26446
1643,118.367,119.493,118.287,118.905,2007-07-31 04:00:00,25632
1644,118.575,119.17,117.607,118.362,2007-08-01 04:00:00,31089
1645,119.248,119.371,118.331,118.58,2007-08-02 04:00:00,26828
1646,118.056,119.296,117.943,119.249,2007-08-03 04:00:00,23301
1647,117.605,117.956,117.188,117.956,2007-08-05 04:00:00,8183
1648,118.685,119.102,117.425,117.609,2007-08-06 04:00:00,31515
1649,118.907,119.045,117.975,118.684,2007-08-07 04:00:00,26728
1650,119.689,119.832,118.827,118.897,2007-08-08 04:00:00,21093
1651,118.117,119.719,117.727,119.689,2007-08-09 04:00:00,30976
1652,118.395,118.738,117.219,118.121,2007-08-10 04:00:00,28578
1653,118.295,118.48,118.065,118.295,2007-08-12 04:00:00,4732
1654,117.983,118.565,117.69,118.29,2007-08-13 04:00:00,25636
1655,117.285,118.523,117.242,117.978,2007-08-14 04:00:00,37064
1656,115.925,117.595,115.707,117.286,2007-08-15 04:00:00,46237
1657,112.945,116.312,112.02,115.927,2007-08-16 04:00:00,56572
1658,114.345,114.9,111.588,112.946,2007-08-17 04:00:00,38696
1659,114.4605,114.655,113.675,114.46,2007-08-19 04:00:00,7442
1660,115.132,115.502,114.16,114.4555,2007-08-20 04:00:00,32822
1661,114.335,115.132,113.99,115.127,2007-08-21 04:00:00,28818
1662,115.89,116.073,114.275,114.33,2007-08-22 04:00:00,25721
1663,116.163,117.14,115.607,115.9,2007-08-23 04:00:00,30626
1664,116.435,116.462,115.532,116.153,2007-08-24 04:00:00,23566
1665,116.165,116.73,116.125,116.41,2007-08-26 04:00:00,4861
1666,115.495,116.333,115.365,116.164,2007-08-27 04:00:00,20744
1667,114.282,115.732,113.852,115.49,2007-08-28 04:00:00,25062
1668,115.784,116.253,114.232,114.277,2007-08-29 04:00:00,24394
1669,116.33,116.37,115.222,115.79,2007-08-30 04:00:00,26111
1670,115.773,116.61,115.493,116.33,2007-08-31 04:00:00,20227
1671,115.888,115.933,115.668,115.833,2007-09-02 04:00:00,3382
1672,115.845,116.118,115.688,115.883,2007-09-03 04:00:00,13131
1673,115.992,116.478,115.338,115.848,2007-09-04 04:00:00,22041
1674,115.359,115.995,114.825,115.995,2007-09-05 04:00:00,26628
1675,115.149,115.676,114.937,115.359,2007-09-06 04:00:00,23057
1676,113.38,115.392,113.14,115.159,2007-09-07 04:00:00,21794
1677,113.235,113.283,112.63,113.26,2007-09-09 04:00:00,8085
1678,113.605,114.001,113.05,113.225,2007-09-10 04:00:00,19518
1679,114.325,114.382,113.413,113.595,2007-09-11 04:00:00,20621
1680,114.191,114.457,113.788,114.324,2007-09-12 04:00:00,19806
1681,115.005,115.486,114.169,114.191,2007-09-13 04:00:00,28413
1682,115.363,115.4,114.357,115.01,2007-09-14 04:00:00,24634
1683,115.26,115.38,115.11,115.345,2007-09-16 04:00:00,2953
1684,114.953,115.365,114.665,115.255,2007-09-17 04:00:00,23321
1685,115.884,116.395,114.797,114.953,2007-09-18 04:00:00,23960
1686,115.875,116.314,115.663,115.889,2007-09-19 04:00:00,22087
1687,114.953,115.907,113.999,115.885,2007-09-20 04:00:00,26357
1688,115.506,115.854,114.624,114.95,2007-09-21 04:00:00,18524
1689,115.125,115.5,115.044,115.47,2007-09-23 04:00:00,2135
1690,114.733,115.175,114.655,115.125,2007-09-24 04:00:00,17774
1691,114.97,115.015,114.038,114.73,2007-09-25 04:00:00,21835
1692,115.588,115.739,114.739,114.97,2007-09-26 04:00:00,22178
1693,115.25,115.889,114.899,115.588,2007-09-27 04:00:00,24586
1694,114.864,115.505,114.68,115.255,2007-09-28 04:00:00,18647
1695,115.06,115.12,114.7,114.864,2007-09-30 04:00:00,3831
1696,115.355,116.078,114.79,115.06,2007-10-01 04:00:00,20298
1697,115.707,115.99,115.285,115.356,2007-10-02 04:00:00,19118
1698,116.608,116.773,115.68,115.711,2007-10-03 04:00:00,18979
1699,116.445,116.738,116.277,116.612,2007-10-04 04:00:00,16411
1700,116.986,117.275,116.363,116.445,2007-10-05 04:00:00,15341
1701,117.135,117.2,116.905,116.96,2007-10-07 04:00:00,3410
1702,117.258,117.605,117.044,117.135,2007-10-08 04:00:00,16676
1703,117.173,117.452,116.813,117.253,2007-10-09 04:00:00,23906
1704,117.189,117.535,116.953,117.175,2007-10-10 04:00:00,17993
1705,117.264,117.782,117.007,117.189,2007-10-11 04:00:00,23584
1706,117.55,117.685,117.137,117.269,2007-10-12 04:00:00,17607
1707,117.609,117.609,117.55,117.55,2007-10-13 04:00:00,2
1708,117.575,117.705,117.406,117.579,2007-10-14 04:00:00,4366
1709,117.369,117.939,117.108,117.575,2007-10-15 04:00:00,21048
1710,116.614,117.439,116.345,117.369,2007-10-16 04:00:00,28796
1711,116.41,117.196,116.176,116.609,2007-10-17 04:00:00,26783
1712,115.05,116.637,115.015,116.41,2007-10-18 04:00:00,31321
1713,114.513,115.727,114.513,115.046,2007-10-19 04:00:00,20860
1714,114.098,114.513,113.25,114.513,2007-10-21 04:00:00,11128
1715,114.63,114.678,113.503,114.098,2007-10-22 04:00:00,34559
1716,114.579,115.038,114.175,114.63,2007-10-23 04:00:00,37940
1717,113.933,114.639,113.815,114.583,2007-10-24 04:00:00,38543
1718,114.264,114.576,113.771,113.937,2007-10-25 04:00:00,43750
1719,114.175,114.579,113.982,114.263,2007-10-26 04:00:00,21790
1720,114.153,114.29,114.028,114.173,2007-10-28 04:00:00,4655
1721,114.445,114.911,114.063,114.154,2007-10-29 04:00:00,21695
1722,114.754,115.012,114.382,114.445,2007-10-30 04:00:00,20403
1723,115.325,115.505,114.535,114.755,2007-10-31 04:00:00,23472
1724,114.852,115.923,114.375,115.324,2007-11-01 04:00:00,30447
1725,114.844,115.418,114.433,114.857,2007-11-02 04:00:00,27759
1726,114.589,114.909,114.36,114.844,2007-11-04 04:00:00,5185
1727,114.654,114.815,114.022,114.595,2007-11-05 05:00:00,27879
1728,114.135,114.786,114.065,114.655,2007-11-06 05:00:00,26577
1729,112.77,114.165,112.1,114.125,2007-11-07 05:00:00,37904
1730,112.725,113.377,112.227,112.77,2007-11-08 05:00:00,38110
1731,110.686,112.767,110.5,112.725,2007-11-09 05:00:00,30669
1732,110.08,110.775,109.86,110.755,2007-11-11 05:00:00,10325
1733,110.235,110.735,109.132,110.085,2007-11-12 05:00:00,44385
1734,111.061,111.288,109.679,110.233,2007-11-13 05:00:00,34560
1735,111.419,111.751,110.761,111.057,2007-11-14 05:00:00,38440
1736,110.123,111.559,109.878,111.416,2007-11-15 05:00:00,47650
1737,111.095,111.338,109.79,110.128,2007-11-16 05:00:00,31086
1738,110.593,111.095,110.493,111.095,2007-11-18 05:00:00,7342
1739,110.237,110.783,109.618,110.593,2007-11-19 05:00:00,44050
1740,109.309,110.588,109.231,110.231,2007-11-20 05:00:00,50316
1741,108.953,109.344,108.257,109.317,2007-11-21 05:00:00,47166
1742,107.741,109.145,107.564,108.955,2007-11-22 05:00:00,22261
1743,108.285,108.548,107.631,107.746,2007-11-23 05:00:00,26494
1744,108.475,108.79,108.11,108.18,2007-11-25 05:00:00,8603
1745,108.295,108.829,107.232,108.475,2007-11-26 05:00:00,42005
1746,108.425,109.157,107.54,108.282,2007-11-27 05:00:00,44851
1747,109.901,110.482,108.375,108.435,2007-11-28 05:00:00,42367
1748,110.367,110.437,109.477,109.891,2007-11-29 05:00:00,42508
1749,111.255,111.255,110.027,110.356,2007-11-30 05:00:00,31205
1750,110.549,111.2,110.494,111.2,2007-12-02 05:00:00,5331
1751,110.245,110.77,110.137,110.543,2007-12-03 05:00:00,30050
1752,110.323,110.426,109.568,110.246,2007-12-04 05:00:00,36735
1753,110.881,111.187,110.122,110.321,2007-12-05 05:00:00,24646
1754,111.301,111.463,110.627,110.876,2007-12-06 05:00:00,32462
1755,111.68,111.789,111.163,111.302,2007-12-07 05:00:00,22364
1756,111.554,111.689,111.347,111.593,2007-12-09 05:00:00,4564
1757,111.732,111.942,111.449,111.558,2007-12-10 05:00:00,18130
1758,110.93,112.144,110.485,111.732,2007-12-11 05:00:00,33543
1759,111.868,112.471,110.914,110.925,2007-12-12 05:00:00,40196
1760,112.399,112.653,111.412,111.873,2007-12-13 05:00:00,35516
1761,113.272,113.593,112.28,112.396,2007-12-14 05:00:00,24922
1762,113.05,113.545,113.012,113.351,2007-12-16 05:00:00,6554
1763,113.225,113.485,112.746,113.055,2007-12-17 05:00:00,30796
1764,113.297,113.535,112.955,113.22,2007-12-18 05:00:00,27508
1765,113.239,113.498,112.747,113.302,2007-12-19 05:00:00,31162
1766,113.083,113.318,112.799,113.244,2007-12-20 05:00:00,28992
1767,114.038,114.22,112.948,113.088,2007-12-21 05:00:00,21917
1768,114.06,114.185,113.978,114.077,2007-12-23 05:00:00,2443
1769,114.01,114.505,113.94,114.06,2007-12-24 05:00:00,9821
1770,114.143,114.395,113.903,114.015,2007-12-25 05:00:00,4911
1771,114.235,114.378,113.98,114.148,2007-12-26 05:00:00,13177
1772,113.334,114.665,113.33,114.235,2007-12-27 05:00:00,31789
1773,112.289,113.345,112.289,113.33,2007-12-28 05:00:00,29932
1774,112.034,112.681,111.759,112.474,2007-12-30 05:00:00,3643
1775,111.686,112.199,111.334,112.029,2007-12-31 05:00:00,14557
1776,111.765,112.135,111.469,111.686,2008-01-01 05:00:00,3113
1777,109.71,111.925,109.205,111.765,2008-01-02 05:00:00,30177
1778,109.362,109.74,108.243,109.707,2008-01-03 05:00:00,36889
1779,108.609,109.537,107.904,109.368,2008-01-04 05:00:00,30682
1780,108.924,109.147,108.402,108.647,2008-01-06 05:00:00,6942
1781,109.259,109.737,108.608,108.927,2008-01-07 05:00:00,33839
1782,109.167,109.834,108.797,109.245,2008-01-08 05:00:00,30475
1783,109.798,110.133,109.121,109.167,2008-01-09 05:00:00,42031
1784,109.29,109.997,109.117,109.803,2008-01-10 05:00:00,41711
1785,108.853,109.285,108.638,109.285,2008-01-11 05:00:00,33879
1786,108.76,108.965,108.605,108.87,2008-01-13 05:00:00,3840
1787,107.895,108.778,107.38,108.755,2008-01-14 05:00:00,29604
1788,106.289,107.935,106.116,107.905,2008-01-15 05:00:00,41352
1789,106.943,107.935,105.919,106.305,2008-01-16 05:00:00,46367
1790,107.094,107.879,106.36,106.936,2008-01-17 05:00:00,44777
1791,106.871,107.595,106.515,107.089,2008-01-18 05:00:00,24263
1792,106.82,106.98,106.61,106.833,2008-01-20 05:00:00,6837
1793,106.152,106.835,105.617,106.825,2008-01-21 05:00:00,36280
1794,106.175,107.383,105.807,106.15,2008-01-22 05:00:00,42075
1795,106.593,106.972,104.966,106.18,2008-01-23 05:00:00,54343
1796,107.178,107.318,105.941,106.596,2008-01-24 05:00:00,47203
1797,106.717,107.892,106.717,107.183,2008-01-25 05:00:00,35172
1798,106.252,106.964,106.172,106.807,2008-01-27 05:00:00,9196
1799,106.52,107.135,106.002,106.255,2008-01-28 05:00:00,41924
1800,106.752,107.242,106.48,106.525,2008-01-29 05:00:00,24872
1801,106.495,107.467,106.03,106.757,2008-01-30 05:00:00,43038
1802,106.379,106.874,105.72,106.495,2008-01-31 05:00:00,50010
1803,106.555,106.73,105.768,106.377,2008-02-01 05:00:00,35466
1804,106.815,106.975,106.45,106.45,2008-02-03 05:00:00,6112
1805,106.8,107.09,106.59,106.816,2008-02-04 05:00:00,32237
1806,106.568,107.742,106.385,106.8,2008-02-05 05:00:00,43054
1807,106.461,106.791,106.185,106.556,2008-02-06 05:00:00,40515
1808,107.375,107.819,105.915,106.462,2008-02-07 05:00:00,43857
1809,107.33,107.727,107.24,107.374,2008-02-08 05:00:00,29916
1810,107.212,107.656,107.17,107.28,2008-02-10 05:00:00,5249
1811,106.91,107.246,106.341,107.212,2008-02-11 05:00:00,32488
1812,107.176,107.526,106.83,106.901,2008-02-12 05:00:00,37257
1813,108.233,108.373,106.991,107.171,2008-02-13 05:00:00,35828
1814,107.877,108.6,107.637,108.228,2008-02-14 05:00:00,27679
1815,107.82,108.313,107.269,107.876,2008-02-15 05:00:00,28832
1816,107.788,108.268,107.715,107.87,2008-02-17 05:00:00,4909
1817,108.094,108.322,107.745,107.79,2008-02-18 05:00:00,19546
1818,107.903,108.178,107.216,108.091,2008-02-19 05:00:00,32316
1819,108.127,108.37,107.473,107.903,2008-02-20 05:00:00,35337
1820,107.483,108.322,107.153,108.122,2008-02-21 05:00:00,30815
1821,107.177,107.573,106.733,107.482,2008-02-22 05:00:00,24560
1822,107.345,107.485,107.17,107.188,2008-02-24 05:00:00,5430
1823,107.926,108.22,107.23,107.349,2008-02-25 05:00:00,30088
1824,107.055,108.082,106.96,107.931,2008-02-26 05:00:00,29735
